hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snowdepth,windspeed,cloudcover,visibility,increase_stock,high_demand_percentage
11,1,6,0,1,1,0.8120805369127516,0.9391100702576111,0.6649214659685864,0.0,0.0,0.32648401826484025,0.72,1.0,low_bike_demand,0.0
1,1,4,0,1,1,0.5346756152125279,0.6112412177985947,0.5523560209424083,0.0,0.0,0.11872146118721462,0.943,1.0,low_bike_demand,0.0
5,3,12,0,1,0,0.2975391498881432,0.2482435597189695,0.30021418372203706,0.0,0.0,0.6529680365296805,0.262,1.0,low_bike_demand,0.0
12,4,1,0,1,0,0.28635346756152125,0.2622950819672131,0.34554973821989526,0.0,0.01639344262295082,0.19634703196347034,0.9279999999999999,1.0,low_bike_demand,0.0
1,4,4,0,1,1,0.5100671140939597,0.6159250585480093,0.6176820561637315,0.0,0.0,0.30593607305936077,1.0,1.0,low_bike_demand,0.0
14,1,11,0,1,0,0.45413870246085003,0.414519906323185,0.3316277962874821,0.0,0.0,0.2579908675799087,0.244,1.0,low_bike_demand,0.0
21,0,6,0,1,1,0.6957494407158836,0.7283372365339578,0.4723940980485482,0.0,0.0,0.4383561643835617,0.68,1.0,low_bike_demand,0.0
14,3,4,0,1,1,0.6733780760626398,0.6908665105386417,0.44264635887672527,0.0,0.0,0.24657534246575347,0.843,1.0,high_bike_demand,1.0
5,6,7,0,0,1,0.7919463087248322,0.9718969555035128,0.797715373631604,0.0,0.0,0.0,0.032,0.8301886792452831,low_bike_demand,0.0
7,1,8,0,1,1,0.7718120805369127,0.9367681498829039,0.7596382674916705,0.0,0.0,0.17579908675799089,0.244,1.0,low_bike_demand,0.0
3,2,10,0,1,1,0.44966442953020136,0.6112412177985947,0.7653498334126607,0.0,0.0,0.16894977168949774,0.0,0.9937106918238994,low_bike_demand,0.0
17,0,12,0,1,0,0.6375838926174496,0.6814988290398125,0.4909566872917658,0.0,0.0,0.5022831050228311,0.644,1.0,high_bike_demand,1.0
23,5,7,0,0,1,0.7293064876957495,0.8103044496487117,0.5666349357448833,0.0,0.0,0.2762557077625571,0.8909999999999999,1.0,low_bike_demand,0.0
15,4,7,0,1,1,0.7740492170022372,0.9531615925058547,0.7921227986673013,0.000347879865486452,0.0,0.21232876712328771,0.55,1.0,low_bike_demand,0.0
16,5,10,0,0,1,0.697986577181208,0.8337236533957844,0.6876487386958591,0.0,0.0,0.4223744292237443,0.943,1.0,high_bike_demand,1.0
22,0,4,0,1,1,0.4697986577181208,0.5995316159250584,0.6794383626844359,0.0,0.0,0.24657534246575347,0.244,0.9748427672955975,low_bike_demand,0.0
18,6,4,0,0,1,0.7561521252796419,0.6697892271662762,0.2883150880533079,0.000695759730972904,0.0,0.33333333333333337,0.988,1.0,low_bike_demand,0.0
5,4,6,0,1,1,0.6621923937360179,0.8735362997658078,0.8858876725368872,0.01805109968690812,0.0,0.32876712328767127,1.0,0.9559748427672956,low_bike_demand,0.0
14,5,7,0,0,1,0.8098434004474273,0.822014051522248,0.43943360304616846,0.0,0.0,0.408675799086758,0.8390000000000001,1.0,high_bike_demand,1.0
21,5,1,0,0,0,0.10290827740492169,0.01405152224824351,0.22441694431223225,0.0,0.10879284649776452,0.6735159817351598,0.0,1.0,low_bike_demand,0.0
5,0,3,0,1,1,0.38702460850111847,0.3793911007025761,0.3811280342693955,0.0,0.0,0.4726027397260274,0.244,1.0,low_bike_demand,0.0
6,3,3,0,1,0,0.261744966442953,0.4543325526932084,0.873988576868158,0.0,0.0,0.15296803652968038,0.8909999999999999,0.8616352201257862,low_bike_demand,0.0
9,1,7,0,1,1,0.8120805369127516,0.8735362997658078,0.5349833412660637,0.0,0.0,0.33789954337899547,0.8109999999999999,1.0,high_bike_demand,1.0
8,5,12,0,0,0,0.4742729306487695,0.6510538641686181,0.8023560209424084,0.019635885740790848,0.0,0.33333333333333337,0.995,1.0,low_bike_demand,0.0
9,5,7,0,0,1,0.7114093959731542,0.9156908665105384,0.8637553545930509,0.0014301727803331917,0.0,0.4429223744292237,0.983,0.9874213836477987,low_bike_demand,0.0
23,6,5,0,0,1,0.5861297539149889,0.7166276346604215,0.6795573536411231,0.0,0.0,0.25114155251141557,0.8390000000000001,1.0,low_bike_demand,0.0
15,4,5,0,1,1,0.6017897091722595,0.5878220140515221,0.38434079009995237,0.0,0.0,0.541095890410959,0.685,1.0,low_bike_demand,0.0
15,0,1,1,1,0,0.5570469798657718,0.6252927400468383,0.5361732508329367,0.0,0.0,0.3356164383561644,0.988,1.0,high_bike_demand,1.0
8,6,2,0,0,0,0.24608501118568232,0.31850117096018726,0.5404569252736792,0.0,0.0,0.15296803652968038,0.7929999999999999,1.0,low_bike_demand,0.0
18,6,2,0,0,0,0.22818791946308722,0.3138173302107728,0.5732984293193717,0.0,0.01490312965722802,0.32648401826484025,0.943,1.0,low_bike_demand,0.0
21,2,11,1,1,0,0.6532438478747203,0.901639344262295,1.0,0.0008503730045224383,0.0,0.21232876712328771,1.0,0.5534591194968553,low_bike_demand,0.0
16,2,12,0,1,0,0.32885906040268453,0.3817330210772833,0.4953593526891955,0.0,0.0,0.17579908675799089,0.845,1.0,low_bike_demand,0.0
12,4,3,0,1,1,0.523489932885906,0.4449648711943794,0.2784388386482627,0.0,0.0,0.6232876712328768,0.9109999999999999,1.0,low_bike_demand,0.0
11,5,8,0,0,1,0.8456375838926173,0.9156908665105384,0.5483103284150403,0.0,0.0,0.21917808219178084,0.825,1.0,high_bike_demand,1.0
16,0,3,0,1,1,0.44071588366890374,0.2318501170960187,0.11316039980961445,0.0,0.0,0.2557077625570776,0.7929999999999999,1.0,high_bike_demand,1.0
17,4,9,0,1,1,0.6644295302013423,0.49648711943793905,0.17872441694431224,0.0,0.0,0.6141552511415526,0.0,1.0,high_bike_demand,1.0
4,3,10,0,1,1,0.5615212527964206,0.765807962529274,0.8764873869585912,0.03208225426152835,0.0,0.2031963470319635,0.996,0.8867924528301886,low_bike_demand,0.0
8,5,5,0,0,1,0.7225950782997762,0.7962529274004684,0.5525940028557829,0.0,0.0,0.4041095890410959,0.327,1.0,low_bike_demand,0.0
23,3,11,0,1,0,0.4742729306487695,0.6393442622950819,0.7718943360304616,0.0,0.0,0.01598173515981735,0.7929999999999999,0.7106918238993711,low_bike_demand,0.0
7,1,4,0,1,1,0.5369127516778524,0.7423887587822013,0.8881485007139457,0.0,0.0,0.16438356164383564,1.0,0.1509433962264151,low_bike_demand,0.0
3,5,2,0,0,0,0.015659955257270677,0.0,0.3365064255116611,0.0,0.0,0.5045662100456622,0.0,1.0,low_bike_demand,0.0
12,0,12,0,1,0,0.32885906040268453,0.5222482435597189,0.8708948119942885,0.17270302655482975,0.0,0.2899543378995434,1.0,0.3207547169811321,low_bike_demand,0.0
18,4,1,0,1,0,0.3624161073825503,0.40281030444964866,0.47263207996192286,0.0,0.0,0.6621004566210046,1.0,1.0,high_bike_demand,1.0
0,4,7,0,1,1,0.7248322147651006,0.8992974238875877,0.7867682056163732,0.0,0.0,0.5273972602739727,1.0,1.0,low_bike_demand,0.0
15,2,10,0,1,1,0.6868008948545862,0.6791569086651054,0.40135649690623504,0.0,0.0,0.6301369863013699,0.244,1.0,high_bike_demand,1.0
13,5,3,0,0,1,0.6621923937360179,0.7330210772833723,0.542003807710614,0.0,0.0,0.5844748858447489,0.893,1.0,high_bike_demand,1.0
11,2,2,0,1,0,0.18791946308724833,0.14519906323185008,0.3044978581627796,0.0,0.0029806259314456036,0.30593607305936077,0.8109999999999999,1.0,low_bike_demand,0.0
6,0,6,0,1,1,0.49440715883668906,0.5339578454332552,0.4773917182294145,0.0,0.0,0.16210045662100456,0.7929999999999999,1.0,low_bike_demand,0.0
23,1,9,0,1,1,0.5503355704697986,0.5480093676814988,0.4014754878629224,0.0,0.0,0.3744292237442922,0.272,1.0,low_bike_demand,0.0
4,1,12,0,1,0,0.3892617449664429,0.4730679156908665,0.5663969538315088,0.0,0.0,0.16666666666666669,0.893,1.0,low_bike_demand,0.0
13,5,4,0,0,1,0.6017897091722595,0.4660421545667447,0.20930509281294615,0.0,0.0,0.32648401826484025,0.968,1.0,high_bike_demand,1.0
10,1,11,0,1,0,0.28635346756152125,0.3676814988290398,0.559138505473584,0.0,0.0,0.20547945205479454,1.0,1.0,low_bike_demand,0.0
12,3,11,0,1,1,0.4250559284116331,0.4449648711943794,0.43229414564493096,0.0,0.0,0.12328767123287673,0.9109999999999999,1.0,low_bike_demand,0.0
5,4,7,0,1,1,0.7472035794183445,0.9672131147540982,0.9064731080437887,0.0,0.0,0.17123287671232879,0.7290000000000001,0.9748427672955975,low_bike_demand,0.0
20,1,8,0,1,1,0.7472035794183445,0.9274004683840747,0.7966444550214183,0.01302616829654826,0.0,0.0022831050228310505,0.605,1.0,low_bike_demand,0.0
16,0,1,0,1,0,0.3892617449664429,0.4004683840749414,0.41884816753926696,0.0,0.0,0.5776255707762558,1.0,1.0,low_bike_demand,0.0
19,2,10,0,1,1,0.6957494407158836,0.8735362997658078,0.7924797715373632,0.0,0.0,0.0,0.446,1.0,low_bike_demand,0.0
23,1,5,0,1,1,0.6219239373601788,0.8337236533957844,0.8937410756782483,0.0,0.0,0.24200913242009134,0.446,0.9748427672955975,low_bike_demand,0.0
20,5,9,0,0,1,0.6733780760626398,0.8735362997658078,0.8554259876249405,0.0008503730045224383,0.0,0.2397260273972603,0.981,0.8176100628930817,low_bike_demand,0.0
2,5,3,0,0,1,0.4093959731543623,0.4730679156908665,0.5230842455973346,0.0,0.0,0.5502283105022832,1.0,1.0,low_bike_demand,0.0
4,1,11,0,1,0,0.261744966442953,0.3887587822014051,0.679081389814374,0.0,0.0,0.24429223744292236,0.861,1.0,low_bike_demand,0.0
12,6,2,0,0,0,0.32662192393736017,0.49648711943793905,0.795216563541171,0.0,0.0,0.3744292237442922,1.0,0.8867924528301886,low_bike_demand,0.0
22,4,1,0,1,0,0.174496644295302,0.12880562060889925,0.29902427415516414,0.0,0.0,0.5479452054794521,0.861,1.0,low_bike_demand,0.0
6,6,5,0,0,1,0.7225950782997762,0.8711943793911007,0.7222751070918609,0.0,0.0,0.29680365296803657,0.813,1.0,low_bike_demand,0.0
0,2,4,0,1,1,0.37807606263982096,0.36533957845433246,0.3722037125178486,0.0,0.0,0.37214611872146125,0.865,1.0,low_bike_demand,0.0
8,4,1,1,1,0,0.26621923937360176,0.3395784543325526,0.5414088529271774,0.0,0.0,0.363013698630137,1.0,1.0,low_bike_demand,0.0
8,5,7,0,0,1,0.7740492170022372,0.8992974238875877,0.6671822941456449,0.0,0.0,0.36529680365296807,0.813,1.0,low_bike_demand,0.0
19,4,2,0,1,0,0.2885906040268456,0.19672131147540978,0.23857686815801993,0.0,0.0,0.5205479452054795,0.244,1.0,low_bike_demand,0.0
13,2,10,0,1,1,0.6778523489932885,0.8875878220140514,0.883745835316516,0.0,0.0,0.26027397260273977,0.992,1.0,low_bike_demand,0.0
23,3,2,0,1,0,0.4809843400447427,0.6557377049180327,0.80140409328891,0.0,0.0,0.5936073059360731,0.996,1.0,low_bike_demand,0.0
16,4,8,0,1,1,0.8344519015659954,0.8852459016393441,0.5127320323655401,0.0,0.0,0.2557077625570776,0.847,1.0,high_bike_demand,1.0
18,1,1,0,1,0,0.36465324384787473,0.5784543325526932,0.9244407425035698,0.0,0.0,0.16210045662100456,0.996,0.8867924528301886,high_bike_demand,1.0
20,4,3,0,1,0,0.6331096196868008,0.4168618266978922,0.1255354593050928,0.0,0.0,0.23744292237442924,0.446,1.0,low_bike_demand,0.0
15,3,8,0,1,1,0.8702460850111856,0.7681498829039811,0.2771299381247025,0.0,0.0,0.4452054794520548,0.264,1.0,high_bike_demand,1.0
5,1,2,0,1,0,0.24608501118568232,0.31850117096018726,0.5377201332698714,0.0,0.0,0.35616438356164387,0.0,1.0,low_bike_demand,0.0
13,3,8,0,1,1,0.8366890380313198,0.765807962529274,0.31687291765825787,0.0,0.0,0.1278538812785388,0.264,1.0,low_bike_demand,0.0
9,4,7,0,1,1,0.8008948545861296,0.9156908665105384,0.6380295097572584,0.0,0.0,0.33789954337899547,0.244,1.0,low_bike_demand,0.0
7,5,9,0,0,1,0.42281879194630867,0.48009367681498827,0.5123750594954782,0.0,0.0,0.4840182648401827,0.327,1.0,low_bike_demand,0.0
3,6,8,0,0,1,0.7449664429530201,0.9648711943793911,0.907425035697287,0.0,0.0,0.15296803652968038,0.871,1.0,low_bike_demand,0.0
19,1,4,0,1,1,0.4250559284116331,0.31615925058548006,0.22429795335554498,0.0,0.0,0.7146118721461188,0.996,1.0,low_bike_demand,0.0
20,0,3,0,1,1,0.4630872483221476,0.3489461358313817,0.2233460257020466,0.0,0.0,0.16210045662100456,0.0,1.0,low_bike_demand,0.0
21,2,10,0,1,1,0.6599552572706935,0.8711943793911007,0.8868396001903854,0.0,0.0,0.15296803652968038,0.446,0.9937106918238994,low_bike_demand,0.0
5,6,6,0,0,1,0.6935123042505592,0.857142857142857,0.7564255116611137,0.0,0.0,0.20547945205479454,0.446,0.9874213836477987,low_bike_demand,0.0
10,6,5,0,0,1,0.6152125279642058,0.6112412177985947,0.3998096144693003,0.0,0.0,0.37214611872146125,0.8029999999999999,0.9937106918238994,low_bike_demand,0.0
20,4,5,0,1,1,0.5011185682326621,0.6627634660421544,0.7636839600190386,0.0,0.0,0.33333333333333337,0.917,1.0,low_bike_demand,0.0
13,0,11,0,1,0,0.4250559284116331,0.3676814988290398,0.3012851023322227,0.0,0.0,0.6643835616438357,0.893,1.0,low_bike_demand,0.0
6,3,1,0,1,0,0.174496644295302,0.2833723653395784,0.6321989528795812,0.0,0.0,0.20547945205479454,0.998,1.0,low_bike_demand,0.0
15,4,1,0,1,0,0.3982102908277404,0.43091334894613575,0.45918610185625885,0.0,0.0,0.7922374429223745,0.893,1.0,low_bike_demand,0.0
18,0,4,0,1,1,0.6129753914988814,0.5620608899297423,0.32460732984293195,0.0,0.0,0.41780821917808225,0.7929999999999999,1.0,high_bike_demand,1.0
6,4,3,0,1,1,0.4272930648769575,0.40983606557377045,0.36851499286054257,0.0,0.0,0.22146118721461186,0.946,1.0,low_bike_demand,0.0
22,0,3,0,1,1,0.3131991051454138,0.2318501170960187,0.2553545930509281,0.0,0.0,0.1894977168949772,0.7929999999999999,1.0,low_bike_demand,0.0
8,6,7,0,0,1,0.7941834451901566,0.8548009367681498,0.5276059019514516,0.0,0.0,0.0,0.8029999999999999,0.8301886792452831,low_bike_demand,0.0
16,3,3,0,1,0,0.4765100671140939,0.23887587822014048,0.08852927177534506,0.0,0.0,0.6278538812785388,0.8029999999999999,1.0,low_bike_demand,0.0
10,5,9,0,0,1,0.6174496644295302,0.6908665105386417,0.5472394098048549,0.0,0.0,0.0,0.244,1.0,high_bike_demand,1.0
21,4,6,0,1,1,0.7583892617449663,0.8711943793911007,0.6371965730604474,0.0,0.0,0.39041095890410965,0.6829999999999999,1.0,low_bike_demand,0.0
5,3,10,0,1,1,0.29530201342281875,0.46838407494145196,0.8055687767729652,0.0,0.0,0.24200913242009134,0.253,1.0,low_bike_demand,0.0
11,0,6,0,1,1,0.8389261744966442,0.9508196721311474,0.632555925749643,0.0,0.0,0.25114155251141557,0.264,1.0,low_bike_demand,0.0
22,1,4,0,1,1,0.3982102908277404,0.3395784543325526,0.2967634459781056,0.0,0.0,0.541095890410959,0.96,1.0,low_bike_demand,0.0
18,6,9,0,0,1,0.7248322147651006,0.857142857142857,0.6788434079009995,0.0,0.0,0.21461187214611874,0.659,1.0,high_bike_demand,1.0
8,4,10,0,1,1,0.5033557046979865,0.6252927400468383,0.6593288910042837,0.0,0.0,0.226027397260274,0.244,1.0,high_bike_demand,1.0
1,1,6,0,1,1,0.7673378076062639,0.8805620608899295,0.6367206092336982,0.0,0.0,0.10958904109589042,0.7929999999999999,1.0,low_bike_demand,0.0
13,0,11,0,1,0,0.6823266219239373,0.765807962529274,0.5754402665397429,0.0,0.0,0.25114155251141557,0.244,1.0,low_bike_demand,0.0
11,1,11,0,1,0,0.29977628635346754,0.36299765807962525,0.5205854355069014,0.0,0.0,0.33333333333333337,0.996,1.0,low_bike_demand,0.0
16,6,1,0,0,0,0.41163310961968674,0.2950819672131147,0.2147786768205616,0.0,0.0,0.36073059360730597,0.446,1.0,low_bike_demand,0.0
23,4,7,0,1,1,0.8187919463087248,0.9508196721311474,0.6776534983341265,0.0,0.0,0.23515981735159822,0.345,0.9748427672955975,low_bike_demand,0.0
15,4,3,0,1,0,0.32662192393736017,0.46838407494145196,0.7152546406473107,0.010320436009431411,0.0,0.32876712328767127,1.0,1.0,low_bike_demand,0.0
7,5,2,0,0,0,0.18791946308724833,0.23887587822014048,0.4863160399809614,0.0,0.0,0.6529680365296805,0.28,1.0,low_bike_demand,0.0
22,1,8,0,1,1,0.7897091722595078,0.8337236533957844,0.4988100904331271,0.0,0.0,0.004566210045662101,0.258,1.0,low_bike_demand,0.0
11,1,6,0,1,1,0.7606263982102908,0.6370023419203746,0.23952879581151826,0.0,0.0,0.4200913242009132,0.446,1.0,low_bike_demand,0.0
21,6,11,0,0,0,0.3914988814317673,0.4285714285714285,0.4678724416944312,0.0,0.0,0.31963470319634707,0.7929999999999999,1.0,low_bike_demand,0.0
2,4,11,0,1,0,0.3892617449664429,0.40281030444964866,0.4195621132793907,0.0,0.0,0.3013698630136986,0.7929999999999999,1.0,low_bike_demand,0.0
4,3,11,0,1,0,0.21923937360178966,0.360655737704918,0.7175154688243693,0.0,0.0,0.10958904109589042,0.244,1.0,low_bike_demand,0.0
8,4,2,0,1,0,0.2885906040268456,0.2599531615925058,0.3391242265587815,0.0,0.0,0.4611872146118722,0.988,1.0,low_bike_demand,0.0
9,2,4,0,1,1,0.6666666666666665,0.7587822014051522,0.5896001903855307,0.0,0.0,0.17579908675799089,0.7929999999999999,1.0,low_bike_demand,0.0
8,0,3,0,1,1,0.37360178970917224,0.3793911007025761,0.40659209900047594,0.0,0.0,0.24657534246575347,0.0,1.0,high_bike_demand,1.0
3,6,12,0,0,0,0.0,0.09367681498829035,0.5919800095192764,0.0,0.0,0.11415525114155252,0.0,1.0,low_bike_demand,0.0
6,0,5,0,1,1,0.6107382550335569,0.8337236533957844,0.9258686339838171,0.0,0.0,0.10958904109589042,0.831,0.9685534591194969,low_bike_demand,0.0
5,6,5,0,0,1,0.5592841163310962,0.7142857142857142,0.7421465968586387,0.0,0.0,0.271689497716895,0.701,1.0,low_bike_demand,0.0
23,0,9,1,1,1,0.7046979865771812,0.7681498829039811,0.5355782960495001,0.0,0.0,0.011415525114155252,0.446,1.0,low_bike_demand,0.0
22,2,12,0,1,0,0.28635346756152125,0.29742388758782196,0.4103998096144693,0.0,0.0,0.2808219178082192,0.998,1.0,low_bike_demand,0.0
8,2,4,0,1,1,0.5369127516778524,0.585480093676815,0.49845311756306515,0.0,0.0,0.2853881278538813,0.7929999999999999,1.0,high_bike_demand,1.0
8,6,9,0,0,1,0.6308724832214765,0.7962529274004684,0.7608281770585436,0.0,0.0,0.271689497716895,0.0,1.0,low_bike_demand,0.0
0,1,1,0,1,0,0.32662192393736017,0.45667447306791564,0.681937172774869,0.0,0.0,0.009132420091324202,1.0,1.0,low_bike_demand,0.0
9,3,3,0,1,0,0.3892617449664429,0.39110070257611235,0.39814374107567824,0.0,0.0,0.4200913242009132,0.244,1.0,low_bike_demand,0.0
7,4,12,1,1,0,0.26621923937360176,0.4192037470725995,0.7467872441694431,0.005527424529395849,0.0,0.6278538812785388,0.992,1.0,low_bike_demand,0.0
23,5,8,0,0,1,0.7829977628635346,0.8992974238875877,0.6455259400285577,0.0,0.0,0.2853881278538813,0.7929999999999999,1.0,low_bike_demand,0.0
2,1,9,0,1,1,0.70917225950783,0.8594847775175644,0.7246549262256068,0.0,0.0,0.16666666666666669,0.8220000000000001,1.0,low_bike_demand,0.0
23,4,11,0,1,0,0.28411633109619683,0.2997658079625292,0.4186101856258924,0.0,0.0,0.21232876712328771,0.0,1.0,low_bike_demand,0.0
12,1,1,0,1,0,0.11633109619686799,0.028103044496487102,0.22632079961922888,0.0,0.0,0.4269406392694064,0.0,1.0,low_bike_demand,0.0
13,6,10,0,0,1,0.4004474272930648,0.5761124121779858,0.8086625416468348,0.000695759730972904,0.0,0.4383561643835617,0.982,1.0,low_bike_demand,0.0
7,0,7,0,1,1,0.697986577181208,0.8337236533957844,0.6901475487862921,0.0,0.0,0.2100456621004566,0.872,1.0,low_bike_demand,0.0
1,2,12,0,1,0,0.3109619686800894,0.3887587822014051,0.556282722513089,0.0,0.0,0.13470319634703198,0.244,1.0,low_bike_demand,0.0
16,0,4,0,1,1,0.6017897091722595,0.3536299765807962,0.09114707282246551,0.0,0.0,0.17123287671232879,0.0,1.0,high_bike_demand,1.0
5,3,1,0,1,0,0.19686800894854584,0.39578454332552687,0.8973108043788672,0.0,0.0,0.0,0.244,0.7169811320754716,low_bike_demand,0.0
20,5,6,0,0,1,0.7315436241610739,0.6955503512880561,0.35780580675868634,0.0,0.0,0.3881278538812786,0.446,1.0,low_bike_demand,0.0
7,6,9,0,0,1,0.6085011185682326,0.7798594847775174,0.7802237029985721,0.0,0.0,0.15296803652968038,0.244,1.0,low_bike_demand,0.0
4,5,7,0,0,1,0.6890380313199104,0.9039812646370021,0.8925511661113755,0.2800819450349813,0.0,0.36757990867579915,0.99,0.289308176100629,low_bike_demand,0.0
2,0,12,0,1,0,0.29977628635346754,0.47072599531615916,0.8010471204188482,0.0,0.0,0.3310502283105023,0.297,1.0,low_bike_demand,0.0
13,4,2,0,1,0,0.41163310961968674,0.2740046838407494,0.1890766301761066,0.0,0.0,0.21232876712328771,0.813,1.0,low_bike_demand,0.0
3,0,10,0,1,1,0.5123042505592841,0.730679156908665,0.9293193717277487,0.0,0.0,0.29223744292237447,1.0,0.9937106918238994,low_bike_demand,0.0
21,6,10,0,0,1,0.5078299776286354,0.5011709601873535,0.39278914802475007,0.0,0.0,0.28310502283105027,0.446,1.0,low_bike_demand,0.0
6,1,12,0,1,0,0.2147651006711409,0.27634660421545665,0.5115421227986673,0.0,0.0,0.31963470319634707,0.446,1.0,low_bike_demand,0.0
20,2,8,0,1,1,0.87248322147651,0.8641686182669789,0.4120656830080913,0.0,0.0,0.3584474885844749,0.0,1.0,high_bike_demand,1.0
9,6,2,0,0,0,0.32438478747203575,0.39110070257611235,0.5240361732508328,0.0,0.0,0.2579908675799087,0.9229999999999999,1.0,low_bike_demand,0.0
15,0,10,0,1,1,0.6017897091722595,0.7423887587822013,0.7045454545454545,0.0,0.0,0.36529680365296807,1.0,1.0,high_bike_demand,1.0
15,1,4,0,1,1,0.7628635346756152,0.7283372365339578,0.3614945264159923,0.0,0.0,0.4155251141552512,0.244,1.0,high_bike_demand,1.0
14,1,3,0,1,1,0.3109619686800894,0.16861826697892268,0.1706330318895764,0.0,0.0,0.42465753424657543,0.244,1.0,low_bike_demand,0.0
14,5,7,0,0,1,0.6957494407158836,0.8969555035128804,0.8582817705854355,0.026129643229871283,0.0,0.5251141552511416,1.0,0.29559748427672955,low_bike_demand,0.0
1,5,2,0,0,0,0.22818791946308722,0.24590163934426224,0.4213469776297001,0.0,0.0,0.6529680365296805,0.456,1.0,low_bike_demand,0.0
23,6,9,0,0,1,0.5906040268456375,0.6510538641686181,0.522489290813898,0.0,0.0,0.16894977168949774,0.0,1.0,low_bike_demand,0.0
1,5,9,0,0,1,0.6465324384787471,0.8313817330210772,0.8173488814850072,0.0,0.0,0.20091324200913244,0.462,1.0,low_bike_demand,0.0
20,1,6,0,1,1,0.8814317673378075,0.793911007025761,0.29569252736792,0.0,0.0,0.226027397260274,0.327,1.0,low_bike_demand,0.0
6,5,2,0,0,0,0.015659955257270677,0.0,0.3391242265587815,0.0,0.0,0.29223744292237447,0.0,1.0,low_bike_demand,0.0
19,5,10,0,0,1,0.6487695749440715,0.7049180327868851,0.5138029509757258,0.0,0.0,0.406392694063927,1.0,1.0,low_bike_demand,0.0
23,5,11,0,0,0,0.32438478747203575,0.3419203747072599,0.42634459781056633,0.0,0.0,0.24200913242009134,0.0,1.0,low_bike_demand,0.0
13,6,2,0,0,0,0.45413870246085003,0.40983606557377045,0.3247263207996192,0.0,0.0,0.5091324200913242,0.8029999999999999,1.0,high_bike_demand,1.0
11,4,5,0,1,1,0.6353467561521252,0.8243559718969555,0.8310328415040457,0.0,0.0,0.36073059360730597,1.0,0.9937106918238994,low_bike_demand,0.0
12,6,10,0,0,1,0.6868008948545862,0.8594847775175644,0.7808186577820085,0.0,0.0,0.004566210045662101,0.9470000000000001,1.0,high_bike_demand,1.0
21,1,12,0,1,0,0.2595078299776286,0.31147540983606553,0.4953593526891955,0.0,0.0,0.2397260273972603,0.7929999999999999,1.0,low_bike_demand,0.0
